steps_diff,ws_diff,ws_diff_bin,Move Season
-448.9377777777777,-35.0,"(-48, -16]",Winter
-699.9230769230771,-35.0,"(-48, -16]",Winter
816.8630952380954,-35.0,"(-48, -16]",Winter
371.5,-35.0,"(-48, -16]",Spring
1319.3272727272724,-35.0,"(-48, -16]",Spring
1957.7,-35.0,"(-48, -16]",Summer
-363.18310815170304,-35.0,"(-48, -16]",Summer
-4487.75,-35.0,"(-48, -16]",Summer
377.6175470422263,-35.0,"(-48, -16]",Winter
402.051428571428,-35.0,"(-48, -16]",Fall
-1737.1511656337286,-35.0,"(-48, -16]",Summer
5870.5,-35.0,"(-48, -16]",Summer
3169.0,-35.0,"(-48, -16]",Winter
-73.53968253968287,-35.0,"(-48, -16]",Summer
281.37538461538503,-35.0,"(-48, -16]",Spring
1885.36,-35.0,"(-48, -16]",Spring
-4339.291341147001,-35.0,"(-48, -16]",Spring
-1525.2229437229435,-35.0,"(-48, -16]",Spring
366.23999999999984,-35.0,"(-48, -16]",Spring
3073.4,-35.0,"(-48, -16]",Summer
70.14102564102586,-35.0,"(-48, -16]",Winter
160.9728675182873,-35.0,"(-48, -16]",Fall
-1030.8461538461543,-35.0,"(-48, -16]",Fall
874.4300000000003,-35.0,"(-48, -16]",Fall
384.0,-35.0,"(-48, -16]",Summer
-7086.080000000003,-35.0,"(-48, -16]",Fall
705.7727272727275,-35.0,"(-48, -16]",Winter
-1557.415059407229,-35.0,"(-48, -16]",Fall
-563.25,-34.0,"(-48, -16]",Summer
621.1387559808609,-34.0,"(-48, -16]",Summer
808.1176470588234,-34.0,"(-48, -16]",Spring
-4327.359286436233,-34.0,"(-48, -16]",Winter
1020.5,-34.0,"(-48, -16]",Spring
-173.7700000000004,-34.0,"(-48, -16]",Spring
-1318.7402502650748,-34.0,"(-48, -16]",Summer
3683.236842105263,-34.0,"(-48, -16]",Summer
1294.2726693175418,-34.0,"(-48, -16]",Winter
191.97233201581048,-34.0,"(-48, -16]",Summer
-2321.21380286784,-34.0,"(-48, -16]",Winter
1472.5133779264215,-34.0,"(-48, -16]",Winter
642.090909090909,-34.0,"(-48, -16]",Spring
219.94466403162048,-34.0,"(-48, -16]",Spring
-15.17216117216094,-34.0,"(-48, -16]",Winter
-5449.807692307692,-34.0,"(-48, -16]",Fall
-425.11403508771895,-34.0,"(-48, -16]",Winter
-450.2288555146912,-34.0,"(-48, -16]",Fall
-1445.6269841269839,-34.0,"(-48, -16]",Fall
-1289.0,-34.0,"(-48, -16]",Fall
-2866.0169230769234,-34.0,"(-48, -16]",Fall
226.1835748792273,-34.0,"(-48, -16]",Fall
-2682.902777777777,-34.0,"(-48, -16]",Fall
2932.916666666667,-34.0,"(-48, -16]",Fall
-1243.608333333333,-34.0,"(-48, -16]",Fall
760.5476190476187,-34.0,"(-48, -16]",Fall
1526.092307692307,-34.0,"(-48, -16]",Winter
-1035.3333333333335,-34.0,"(-48, -16]",Winter
6308.26,-34.0,"(-48, -16]",Winter
-555.7285714285717,-34.0,"(-48, -16]",Fall
398.0416666666665,-34.0,"(-48, -16]",Spring
3746.666666666666,-33.0,"(-48, -16]",Spring
-132.86478069275378,-33.0,"(-48, -16]",Spring
1050.0769230769229,-33.0,"(-48, -16]",Winter
1282.3653846153848,-33.0,"(-48, -16]",Winter
1987.9126984126974,-33.0,"(-48, -16]",Spring
-2063.5565217391304,-33.0,"(-48, -16]",Spring
-855.7142857142853,-33.0,"(-48, -16]",Winter
-4019.525,-33.0,"(-48, -16]",Fall
-356.6785714285716,-33.0,"(-48, -16]",Spring
-6501.06923076923,-33.0,"(-48, -16]",Summer
-3.3226734801003204,-33.0,"(-48, -16]",Winter
-2965.2292307692296,-33.0,"(-48, -16]",Winter
-2173.444444444445,-33.0,"(-48, -16]",Spring
13998.308571428572,-33.0,"(-48, -16]",Winter
-2548.034047442876,-33.0,"(-48, -16]",Fall
830.75,-33.0,"(-48, -16]",Summer
-79.9250000000002,-33.0,"(-48, -16]",Fall
-1239.458082846212,-33.0,"(-48, -16]",Spring
-698.4761904761899,-33.0,"(-48, -16]",Summer
-5086.769230769231,-33.0,"(-48, -16]",Fall
-9510.012307692308,-33.0,"(-48, -16]",Spring
-724.0672754847693,-33.0,"(-48, -16]",Summer
-1438.4888888888888,-33.0,"(-48, -16]",Winter
-370.23352676900026,-33.0,"(-48, -16]",Spring
4259.920349121819,-33.0,"(-48, -16]",Winter
3128.8826086956524,-33.0,"(-48, -16]",Spring
-4997.298072838954,-33.0,"(-48, -16]",Spring
1339.8739905104296,-33.0,"(-48, -16]",Winter
-1675.2315789473682,-33.0,"(-48, -16]",Spring
353.88786157513914,-33.0,"(-48, -16]",Spring
-1357.1315789473686,-33.0,"(-48, -16]",Spring
-230.46402536434883,-33.0,"(-48, -16]",Summer
-505.1052631578948,-33.0,"(-48, -16]",Spring
-989.0714285714283,-33.0,"(-48, -16]",Summer
2283.5526315789475,-33.0,"(-48, -16]",Winter
-2373.75,-33.0,"(-48, -16]",Spring
-2417.449907873555,-33.0,"(-48, -16]",Spring
55.35426410182481,-33.0,"(-48, -16]",Winter
-3579.482180045277,-33.0,"(-48, -16]",Spring
-487.0611764705881,-33.0,"(-48, -16]",Fall
-3016.666666666667,-32.0,"(-48, -16]",Fall
-5290.392307692309,-32.0,"(-48, -16]",Fall
-601.333333333333,-32.0,"(-48, -16]",Summer
1204.5,-32.0,"(-48, -16]",Winter
-2406.990384615385,-32.0,"(-48, -16]",Fall
-810.2582417582415,-32.0,"(-48, -16]",Summer
-1988.8123357890488,-32.0,"(-48, -16]",Fall
1781.0007275796313,-32.0,"(-48, -16]",Summer
1618.0,-32.0,"(-48, -16]",Winter
-4399.5615384615385,-32.0,"(-48, -16]",Fall
1165.166666666667,-32.0,"(-48, -16]",Winter
80.97499999999991,-32.0,"(-48, -16]",Fall
-1242.6729729531962,-32.0,"(-48, -16]",Fall
-241.4761904761908,-32.0,"(-48, -16]",Summer
2795.1111111111113,-32.0,"(-48, -16]",Winter
3758.841177469404,-32.0,"(-48, -16]",Winter
1400.25,-32.0,"(-48, -16]",Summer
-1420.125,-32.0,"(-48, -16]",Fall
-2346.666666666667,-32.0,"(-48, -16]",Summer
2217.3892307692317,-32.0,"(-48, -16]",Spring
-564.0,-32.0,"(-48, -16]",Spring
920.9283333333333,-32.0,"(-48, -16]",Summer
6244.2129828624375,-32.0,"(-48, -16]",Spring
3222.876030278838,-32.0,"(-48, -16]",Winter
5686.93,-32.0,"(-48, -16]",Fall
-1294.6666666666665,-32.0,"(-48, -16]",Fall
-182.1230769230769,-32.0,"(-48, -16]",Summer
3762.5658307801427,-32.0,"(-48, -16]",Spring
-1044.5300000000007,-32.0,"(-48, -16]",Fall
1846.1295865916613,-32.0,"(-48, -16]",Spring
-2021.583333333333,-32.0,"(-48, -16]",Fall
2939.4551827664286,-32.0,"(-48, -16]",Winter
-1530.3966571119934,-32.0,"(-48, -16]",Fall
7191.727272727273,-32.0,"(-48, -16]",Fall
1534.6521739130435,-32.0,"(-48, -16]",Fall
1066.5388607214213,-32.0,"(-48, -16]",Winter
636.0116666666663,-32.0,"(-48, -16]",Spring
-3361.202945986429,-32.0,"(-48, -16]",Spring
363.9750652295834,-32.0,"(-48, -16]",Fall
1783.8535664218455,-31.0,"(-48, -16]",Spring
2357.5263157894738,-31.0,"(-48, -16]",Spring
-567.1298701298701,-31.0,"(-48, -16]",Summer
-3348.786227795088,-31.0,"(-48, -16]",Winter
273.87987272962164,-31.0,"(-48, -16]",Fall
-1791.2418181818186,-31.0,"(-48, -16]",Fall
153.52991452991458,-31.0,"(-48, -16]",Spring
-6537.421052631578,-31.0,"(-48, -16]",Fall
298.64848484848426,-31.0,"(-48, -16]",Winter
1421.875,-31.0,"(-48, -16]",Spring
-5825.447380873768,-31.0,"(-48, -16]",Winter
3064.060200188643,-31.0,"(-48, -16]",Fall
-1850.3900676094918,-31.0,"(-48, -16]",Summer
-796.1490384615381,-31.0,"(-48, -16]",Fall
-5756.5669485511535,-31.0,"(-48, -16]",Spring
-1404.829545454545,-31.0,"(-48, -16]",Fall
3398.333333333333,-31.0,"(-48, -16]",Fall
-6141.075,-31.0,"(-48, -16]",Spring
-3114.336923076923,-31.0,"(-48, -16]",Summer
-3003.900406385076,-31.0,"(-48, -16]",Fall
-2918.2761904761896,-31.0,"(-48, -16]",Fall
987.9766527243482,-31.0,"(-48, -16]",Fall
62.91666666666653,-31.0,"(-48, -16]",Fall
1327.9857142857145,-31.0,"(-48, -16]",Winter
-5837.0515359184765,-31.0,"(-48, -16]",Winter
-8680.573333333334,-31.0,"(-48, -16]",Spring
-515.0555555555558,-31.0,"(-48, -16]",Spring
296.83333333333394,-31.0,"(-48, -16]",Summer
489.8809523809523,-31.0,"(-48, -16]",Summer
-989.6410256410254,-31.0,"(-48, -16]",Fall
2482.5738866071515,-31.0,"(-48, -16]",Fall
-3629.077898550725,-31.0,"(-48, -16]",Summer
-1692.8060729198169,-31.0,"(-48, -16]",Fall
1889.75,-31.0,"(-48, -16]",Summer
4066.5951417004053,-31.0,"(-48, -16]",Spring
1223.6071428571433,-31.0,"(-48, -16]",Fall
-2611.978260869565,-31.0,"(-48, -16]",Summer
-2198.5966666666664,-31.0,"(-48, -16]",Winter
-944.4551061843918,-31.0,"(-48, -16]",Fall
1023.4983003791667,-31.0,"(-48, -16]",Fall
-1104.5449557448662,-31.0,"(-48, -16]",Spring
429.456923076923,-31.0,"(-48, -16]",Fall
-10491.923076923076,-31.0,"(-48, -16]",Spring
-1040.833333333333,-31.0,"(-48, -16]",Summer
-158.87488047424176,-30.0,"(-48, -16]",Winter
394.10688405797094,-30.0,"(-48, -16]",Fall
487.8970588235293,-30.0,"(-48, -16]",Winter
-11588.5,-30.0,"(-48, -16]",Summer
1411.8891169226665,-30.0,"(-48, -16]",Summer
450.8486314081773,-30.0,"(-48, -16]",Fall
212.7066666666669,-30.0,"(-48, -16]",Summer
358.30363636363563,-30.0,"(-48, -16]",Summer
1923.3181818181824,-30.0,"(-48, -16]",Fall
-5768.484615384616,-30.0,"(-48, -16]",Spring
2044.2564102564106,-30.0,"(-48, -16]",Fall
-584.318181818182,-30.0,"(-48, -16]",Summer
1665.2800000000002,-30.0,"(-48, -16]",Spring
-19.046153846154088,-30.0,"(-48, -16]",Fall
670.1806945825001,-30.0,"(-48, -16]",Spring
1667.2661538461546,-30.0,"(-48, -16]",Summer
876.038461538461,-30.0,"(-48, -16]",Summer
1168.6376811594205,-30.0,"(-48, -16]",Fall
-134.10714285714266,-30.0,"(-48, -16]",Winter
-591.8834017283081,-30.0,"(-48, -16]",Fall
-337.22916666666697,-30.0,"(-48, -16]",Summer
1087.788461538461,-30.0,"(-48, -16]",Fall
448.0662565661905,-30.0,"(-48, -16]",Winter
-407.8487378200007,-30.0,"(-48, -16]",Spring
679.1846153846154,-30.0,"(-48, -16]",Spring
19.38461538461525,-30.0,"(-48, -16]",Spring
-1342.5705128205118,-30.0,"(-48, -16]",Fall
241.04977375565613,-30.0,"(-48, -16]",Summer
-639.2462890629995,-30.0,"(-48, -16]",Fall
-4148.833333333333,-30.0,"(-48, -16]",Fall
1866.9581136068,-30.0,"(-48, -16]",Spring
-3120.213552522845,-30.0,"(-48, -16]",Spring
310.2948079399998,-30.0,"(-48, -16]",Winter
-444.677536231884,-30.0,"(-48, -16]",Summer
210.66666666666674,-30.0,"(-48, -16]",Winter
-1779.318181818181,-30.0,"(-48, -16]",Summer
-223.22923076923053,-30.0,"(-48, -16]",Winter
-7005.333333333334,-30.0,"(-48, -16]",Summer
721.7982456140352,-30.0,"(-48, -16]",Winter
1223.857142857143,-29.0,"(-48, -16]",Summer
4369.320271353323,-29.0,"(-48, -16]",Spring
1066.9139643389153,-29.0,"(-48, -16]",Spring
-3420.383523533239,-29.0,"(-48, -16]",Spring
-3373.3613723761073,-29.0,"(-48, -16]",Fall
4369.75,-29.0,"(-48, -16]",Spring
-457.7838827838823,-29.0,"(-48, -16]",Summer
-5063.7026100926005,-29.0,"(-48, -16]",Spring
-211.52553830773377,-29.0,"(-48, -16]",Winter
1405.5567214069395,-29.0,"(-48, -16]",Summer
-1426.2338374909525,-29.0,"(-48, -16]",Winter
-2123.4047619047624,-29.0,"(-48, -16]",Winter
-3995.666666666667,-29.0,"(-48, -16]",Spring
3403.5538461538454,-29.0,"(-48, -16]",Spring
-1045.041666666667,-29.0,"(-48, -16]",Fall
-17893.409987689738,-29.0,"(-48, -16]",Winter
-1961.787878787878,-29.0,"(-48, -16]",Fall
-7566.644444444444,-29.0,"(-48, -16]",Summer
127.43000000000029,-29.0,"(-48, -16]",Spring
63.875,-29.0,"(-48, -16]",Spring
-2715.295410089974,-29.0,"(-48, -16]",Fall
-9848.728900255755,-29.0,"(-48, -16]",Summer
-3444.6873346975426,-29.0,"(-48, -16]",Fall
781.9230769230771,-29.0,"(-48, -16]",Spring
-2956.4711538461547,-29.0,"(-48, -16]",Winter
-2485.6481973679042,-29.0,"(-48, -16]",Spring
-2478.989400620223,-29.0,"(-48, -16]",Winter
-583.5952380952381,-29.0,"(-48, -16]",Summer
-1627.8666666666666,-29.0,"(-48, -16]",Fall
-777.75,-29.0,"(-48, -16]",Fall
-3683.25,-29.0,"(-48, -16]",Fall
78.53170009919177,-29.0,"(-48, -16]",Spring
-10665.253846153846,-29.0,"(-48, -16]",Spring
-245.98484848484853,-29.0,"(-48, -16]",Fall
-1291.2252747252744,-29.0,"(-48, -16]",Fall
6779.32,-29.0,"(-48, -16]",Winter
-202.53322488759068,-29.0,"(-48, -16]",Spring
468.70000000000067,-29.0,"(-48, -16]",Fall
-1191.412878787879,-29.0,"(-48, -16]",Winter
-3021.970912560791,-29.0,"(-48, -16]",Summer
-528.6590476190477,-29.0,"(-48, -16]",Winter
-359.59722222222223,-29.0,"(-48, -16]",Winter
-1808.8030303030305,-29.0,"(-48, -16]",Spring
3568.4935897435907,-29.0,"(-48, -16]",Winter
2884.0411764705877,-29.0,"(-48, -16]",Winter
-645.393939393939,-29.0,"(-48, -16]",Summer
-1743.5335585568155,-29.0,"(-48, -16]",Fall
775.1153846153846,-29.0,"(-48, -16]",Fall
-855.3051725738893,-29.0,"(-48, -16]",Fall
-3385.232142857143,-29.0,"(-48, -16]",Summer
-4291.769696969697,-29.0,"(-48, -16]",Summer
1136.9707692307693,-29.0,"(-48, -16]",Spring
-3124.895454545455,-29.0,"(-48, -16]",Summer
2096.6578947368416,-29.0,"(-48, -16]",Summer
-336.08974358974234,-29.0,"(-48, -16]",Spring
-2533.3589743589746,-29.0,"(-48, -16]",Summer
-518.0290257766665,-29.0,"(-48, -16]",Winter
4625.642637541125,-29.0,"(-48, -16]",Summer
1730.4112556323525,-29.0,"(-48, -16]",Spring
-1299.5714285714284,-29.0,"(-48, -16]",Summer
-533.0249999999996,-28.0,"(-48, -16]",Summer
-1834.7030769230769,-28.0,"(-48, -16]",Winter
50.03884822290911,-28.0,"(-48, -16]",Spring
3086.0134183474993,-28.0,"(-48, -16]",Summer
-3769.708333333333,-28.0,"(-48, -16]",Fall
306.14615384615445,-28.0,"(-48, -16]",Fall
787.969696969697,-28.0,"(-48, -16]",Fall
-795.5249999999997,-28.0,"(-48, -16]",Fall
3376.66650509781,-28.0,"(-48, -16]",Winter
162.75076700766704,-28.0,"(-48, -16]",Summer
4971.921052631577,-28.0,"(-48, -16]",Summer
423.8076923076923,-28.0,"(-48, -16]",Spring
678.039999999999,-28.0,"(-48, -16]",Fall
-1648.7842105263155,-28.0,"(-48, -16]",Spring
-2529.376923076923,-28.0,"(-48, -16]",Fall
-737.6555183946492,-28.0,"(-48, -16]",Summer
1191.9645113736956,-28.0,"(-48, -16]",Spring
-46.60000000000037,-28.0,"(-48, -16]",Fall
-1510.647887808037,-28.0,"(-48, -16]",Fall
-2646.545940144193,-28.0,"(-48, -16]",Fall
-702.9761904761908,-28.0,"(-48, -16]",Winter
88.95238095238074,-28.0,"(-48, -16]",Spring
-720.9523809523813,-28.0,"(-48, -16]",Spring
-390.51854228959996,-28.0,"(-48, -16]",Winter
1748.7227696304162,-28.0,"(-48, -16]",Spring
4652.914529914531,-28.0,"(-48, -16]",Summer
-4402.3110656741665,-28.0,"(-48, -16]",Spring
-1118.7399999999998,-28.0,"(-48, -16]",Fall
-2614.7000000000007,-28.0,"(-48, -16]",Fall
2006.7999999999995,-28.0,"(-48, -16]",Summer
-1515.028985507246,-28.0,"(-48, -16]",Winter
-772.8344790137497,-28.0,"(-48, -16]",Fall
784.4812030075187,-28.0,"(-48, -16]",Winter
-472.3428571428572,-28.0,"(-48, -16]",Summer
-206.5511111111109,-28.0,"(-48, -16]",Winter
-2126.6608187134507,-28.0,"(-48, -16]",Fall
-456.3692057298677,-28.0,"(-48, -16]",Spring
-499.5833333333335,-28.0,"(-48, -16]",Fall
1057.4685714285715,-28.0,"(-48, -16]",Fall
-5540.107692307692,-28.0,"(-48, -16]",Spring
-2538.9515992505426,-28.0,"(-48, -16]",Fall
-2922.313765182186,-28.0,"(-48, -16]",Winter
-202.5,-28.0,"(-48, -16]",Spring
-576.5397578957991,-28.0,"(-48, -16]",Summer
2068.28,-28.0,"(-48, -16]",Winter
2347.844444444444,-28.0,"(-48, -16]",Summer
3583.0,-28.0,"(-48, -16]",Winter
364.71391233922685,-28.0,"(-48, -16]",Spring
999.3461538461544,-28.0,"(-48, -16]",Winter
-2028.333333333333,-28.0,"(-48, -16]",Fall
1845.8787878787869,-28.0,"(-48, -16]",Summer
-4006.6626086956517,-28.0,"(-48, -16]",Fall
192.42060897490435,-28.0,"(-48, -16]",Winter
891.8482142857147,-28.0,"(-48, -16]",Spring
-931.8611764705884,-28.0,"(-48, -16]",Spring
-649.5357820089897,-28.0,"(-48, -16]",Summer
1615.2641789369227,-28.0,"(-48, -16]",Summer
1437.4412576728573,-27.0,"(-48, -16]",Winter
814.6153846153846,-27.0,"(-48, -16]",Winter
-1573.074411334261,-27.0,"(-48, -16]",Fall
2532.536807977069,-27.0,"(-48, -16]",Winter
977.666086956522,-27.0,"(-48, -16]",Winter
-5440.0021736372855,-27.0,"(-48, -16]",Fall
649.4397989909658,-27.0,"(-48, -16]",Winter
2610.2441283543358,-27.0,"(-48, -16]",Spring
1505.9960747691573,-27.0,"(-48, -16]",Spring
-597.1955128205128,-27.0,"(-48, -16]",Summer
94.59898230963607,-27.0,"(-48, -16]",Winter
1921.16327286,-27.0,"(-48, -16]",Winter
-574.9368421052632,-27.0,"(-48, -16]",Spring
-4618.240723333649,-27.0,"(-48, -16]",Summer
685.2791467303441,-27.0,"(-48, -16]",Winter
-5286.7654918083335,-27.0,"(-48, -16]",Summer
1252.6666666666667,-27.0,"(-48, -16]",Summer
2495.7333333333336,-27.0,"(-48, -16]",Summer
1070.166666666667,-27.0,"(-48, -16]",Winter
-1421.893290563445,-27.0,"(-48, -16]",Summer
-865.4863636363643,-27.0,"(-48, -16]",Fall
4413.3,-27.0,"(-48, -16]",Fall
-894.5175438596492,-27.0,"(-48, -16]",Summer
1578.863354037267,-27.0,"(-48, -16]",Fall
-1449.9122807017538,-27.0,"(-48, -16]",Winter
2615.0977364974483,-27.0,"(-48, -16]",Summer
-452.2731806735997,-27.0,"(-48, -16]",Spring
-441.666666666666,-27.0,"(-48, -16]",Winter
-4377.392998457126,-27.0,"(-48, -16]",Winter
-79.01724064979953,-27.0,"(-48, -16]",Fall
4950.010769230769,-27.0,"(-48, -16]",Spring
-979.9454545454539,-27.0,"(-48, -16]",Summer
260.61054629471533,-27.0,"(-48, -16]",Winter
-3833.083333333334,-27.0,"(-48, -16]",Fall
5173.066666666667,-27.0,"(-48, -16]",Spring
687.4045639047999,-27.0,"(-48, -16]",Spring
690.1210165541934,-27.0,"(-48, -16]",Fall
-4216.07,-27.0,"(-48, -16]",Summer
3995.858181818182,-27.0,"(-48, -16]",Winter
-956.852724801452,-27.0,"(-48, -16]",Spring
4564.538461538462,-27.0,"(-48, -16]",Spring
-2371.3125,-27.0,"(-48, -16]",Winter
-2247.9683794466405,-27.0,"(-48, -16]",Fall
4318.693846153846,-27.0,"(-48, -16]",Winter
-1787.964705882353,-26.0,"(-48, -16]",Fall
-312.6618357487923,-26.0,"(-48, -16]",Summer
-6625.9854545454555,-26.0,"(-48, -16]",Spring
2268.489029543301,-26.0,"(-48, -16]",Summer
1300.3249999999996,-26.0,"(-48, -16]",Spring
-44.017604065050364,-26.0,"(-48, -16]",Winter
-143.81111111111113,-26.0,"(-48, -16]",Fall
-682.9644444444448,-26.0,"(-48, -16]",Fall
340.76380952380936,-26.0,"(-48, -16]",Fall
1095.873846153846,-26.0,"(-48, -16]",Summer
-1485.2675438596486,-26.0,"(-48, -16]",Winter
-850.5111410732138,-26.0,"(-48, -16]",Summer
-4844.579047619047,-26.0,"(-48, -16]",Fall
1060.5673076923076,-26.0,"(-48, -16]",Spring
-1590.1455621850366,-26.0,"(-48, -16]",Summer
6094.785714285714,-26.0,"(-48, -16]",Spring
-508.53846153846143,-26.0,"(-48, -16]",Fall
-2419.9473684210525,-26.0,"(-48, -16]",Fall
-364.4137913200703,-26.0,"(-48, -16]",Fall
-715.8525641025635,-26.0,"(-48, -16]",Fall
-1243.2575757575758,-26.0,"(-48, -16]",Spring
677.9874311038337,-26.0,"(-48, -16]",Fall
286.77666666666664,-26.0,"(-48, -16]",Summer
-437.0938461538452,-26.0,"(-48, -16]",Fall
-1325.2654236793844,-26.0,"(-48, -16]",Spring
1243.0061289466662,-26.0,"(-48, -16]",Winter
841.4353123558385,-26.0,"(-48, -16]",Fall
3842.9428571428575,-26.0,"(-48, -16]",Winter
-311.11111111111086,-26.0,"(-48, -16]",Spring
131.1695652173912,-26.0,"(-48, -16]",Fall
1164.1904761904761,-26.0,"(-48, -16]",Fall
-829.826701124801,-26.0,"(-48, -16]",Fall
-3130.1256038647352,-26.0,"(-48, -16]",Spring
-2767.7402065128267,-26.0,"(-48, -16]",Fall
399.108695652174,-26.0,"(-48, -16]",Fall
1318.663461538461,-26.0,"(-48, -16]",Fall
-344.45690378288515,-26.0,"(-48, -16]",Summer
-1152.2729411764708,-26.0,"(-48, -16]",Fall
558.5216794806665,-26.0,"(-48, -16]",Winter
1338.3461538461545,-26.0,"(-48, -16]",Summer
-1464.6457142857153,-26.0,"(-48, -16]",Summer
-515.3552068849995,-26.0,"(-48, -16]",Winter
525.4105263157893,-26.0,"(-48, -16]",Fall
-1460.6666666666665,-26.0,"(-48, -16]",Summer
760.6736842105262,-26.0,"(-48, -16]",Spring
-1892.3166666666666,-26.0,"(-48, -16]",Summer
688.730769230769,-26.0,"(-48, -16]",Summer
702.2528653612362,-26.0,"(-48, -16]",Fall
628.8611111111109,-26.0,"(-48, -16]",Fall
-1907.371666666667,-26.0,"(-48, -16]",Fall
652.5237778875963,-26.0,"(-48, -16]",Summer
-3361.9772727272716,-26.0,"(-48, -16]",Summer
1613.090909090909,-26.0,"(-48, -16]",Fall
1788.111383492036,-26.0,"(-48, -16]",Summer
-1933.6166666666666,-26.0,"(-48, -16]",Fall
-3739.018181818182,-26.0,"(-48, -16]",Spring
1137.8727283756525,-26.0,"(-48, -16]",Winter
-3278.981059943938,-26.0,"(-48, -16]",Fall
-4942.347222222223,-26.0,"(-48, -16]",Summer
1640.0581975779166,-26.0,"(-48, -16]",Summer
1100.8883036300012,-26.0,"(-48, -16]",Summer
-3578.75,-26.0,"(-48, -16]",Summer
-171.8629687125713,-26.0,"(-48, -16]",Winter
-1017.2384615384616,-26.0,"(-48, -16]",Winter
-48.423506311048186,-26.0,"(-48, -16]",Spring
631.0863030678842,-26.0,"(-48, -16]",Spring
-348.66666666666697,-26.0,"(-48, -16]",Spring
2641.3286713286725,-26.0,"(-48, -16]",Summer
3627.159090909091,-26.0,"(-48, -16]",Summer
-396.3853754940714,-26.0,"(-48, -16]",Spring
449.9754808614634,-25.0,"(-48, -16]",Spring
-1923.5072299570345,-25.0,"(-48, -16]",Winter
92.9416666666666,-25.0,"(-48, -16]",Fall
644.2440116046191,-25.0,"(-48, -16]",Winter
-2076.625,-25.0,"(-48, -16]",Fall
-2670.0750000000007,-25.0,"(-48, -16]",Fall
-160.98964803312631,-25.0,"(-48, -16]",Summer
-4600.088235294118,-25.0,"(-48, -16]",Winter
-529.2646153846154,-25.0,"(-48, -16]",Summer
5868.08,-25.0,"(-48, -16]",Spring
2196.734848484848,-25.0,"(-48, -16]",Winter
545.2000000000003,-25.0,"(-48, -16]",Spring
1505.0,-25.0,"(-48, -16]",Winter
2243.163043478261,-25.0,"(-48, -16]",Winter
3512.5561497326207,-25.0,"(-48, -16]",Winter
-1807.8342785037273,-25.0,"(-48, -16]",Winter
1304.4444444444443,-25.0,"(-48, -16]",Winter
1281.9709733931522,-25.0,"(-48, -16]",Fall
-1640.8367238822666,-25.0,"(-48, -16]",Spring
565.3194444444442,-25.0,"(-48, -16]",Summer
2070.18733774314,-25.0,"(-48, -16]",Summer
-1371.9328722453085,-25.0,"(-48, -16]",Winter
929.3786231884056,-25.0,"(-48, -16]",Winter
4706.917112299465,-25.0,"(-48, -16]",Fall
-2521.9083333333333,-25.0,"(-48, -16]",Fall
262.447619047618,-25.0,"(-48, -16]",Winter
-898.6923076923076,-25.0,"(-48, -16]",Fall
-6038.4850000000015,-25.0,"(-48, -16]",Spring
-7169.645833333334,-25.0,"(-48, -16]",Fall
776.0476190476194,-25.0,"(-48, -16]",Spring
-459.4832271819214,-25.0,"(-48, -16]",Winter
-1051.3307692307699,-25.0,"(-48, -16]",Winter
-1238.4615384615379,-25.0,"(-48, -16]",Spring
5307.5,-25.0,"(-48, -16]",Fall
1958.2000000000005,-25.0,"(-48, -16]",Fall
-341.2857142857147,-25.0,"(-48, -16]",Spring
-899.5012605185002,-25.0,"(-48, -16]",Summer
2544.3976470588227,-25.0,"(-48, -16]",Fall
-2257.0705882352936,-25.0,"(-48, -16]",Fall
917.7799011329062,-25.0,"(-48, -16]",Winter
-492.318181818182,-25.0,"(-48, -16]",Summer
1221.5979020979014,-25.0,"(-48, -16]",Summer
3876.083333333334,-25.0,"(-48, -16]",Summer
-3231.6468531468536,-25.0,"(-48, -16]",Summer
1249.6107692307687,-25.0,"(-48, -16]",Winter
-1583.1858974358975,-25.0,"(-48, -16]",Summer
-691.791666666667,-25.0,"(-48, -16]",Fall
2285.469565217392,-25.0,"(-48, -16]",Fall
-188.30000000000015,-25.0,"(-48, -16]",Winter
2478.674603174603,-25.0,"(-48, -16]",Summer
-1088.5893719806763,-25.0,"(-48, -16]",Fall
-1244.0208364641342,-25.0,"(-48, -16]",Summer
508.93333333333334,-25.0,"(-48, -16]",Fall
-296.4511358247773,-25.0,"(-48, -16]",Fall
-3858.069597069596,-25.0,"(-48, -16]",Spring
236.13888888888889,-25.0,"(-48, -16]",Summer
-1750.5755278839426,-25.0,"(-48, -16]",Spring
4041.7564102564106,-25.0,"(-48, -16]",Spring
-273.3333333333335,-25.0,"(-48, -16]",Winter
-2060.608695652174,-25.0,"(-48, -16]",Summer
-5.202380952380737,-25.0,"(-48, -16]",Winter
-3706.994285714285,-25.0,"(-48, -16]",Fall
8743.464863706346,-25.0,"(-48, -16]",Spring
-2017.3936842105268,-25.0,"(-48, -16]",Fall
